NCBI_ID	Rank	Parent_NCBI_ID	Parent_name	Parent_rank
106654	species	469	Acinetobacter	genus
106649	species	469	Acinetobacter	genus
106648	species	469	Acinetobacter	genus
106634	species	106633	Thioalkalivibrio	genus
106633	genus	72276	Ectothiorhodospiraceae	family
106592	species	106591	Ensifer	genus
106591	genus	82115	Rhizobiaceae	family
106590	species	106589	Cupriavidus	genus
106589	genus	119060	Burkholderiaceae	family
106588	species	1017280	Pseudoflavonifractor	genus
106578	species	1754	Thermoanaerobacter	genus
1064551	strain	28901	Salmonella enterica	species
1064539	species	191	Azospirillum	genus
1064535	strain	907	Megasphaera elsdenii	species
1064513	genus	1046	Chromatiaceae	family
1064	genus	75787	Rhodocyclaceae	family
106370	species	1854	Frankia	genus
1063	species	1653176	Cereibacter	genus
106147	species	106146	Pelistega	genus
106146	genus	506	Alcaligenaceae	family
1061	species	1060	Rhodobacter	genus
1060	genus	31989	Paracoccaceae	family
106	species	105	Runella	genus
105973	species	160800	Methylosarcina	genus
105972	species	160800	Methylosarcina	genus
105850	genus	871007	Acidilobaceae	family
105843	species	2569097	Anaerobutyricum	genus
105841	species	207244	Anaerostipes	genus
1058	species	1056	Thiocapsa	genus
105751	species	642	Aeromonas	genus
1057002	species	106591	Ensifer	genus
1056982	species	2053	Gordonia	genus
1056820	strain	2426	Teredinibacter turnerae	species
1056817	strain	2426	Teredinibacter turnerae	species
1056810	species	206375	Prolinoborus	genus
1056496	species	2901164	Stutzerimonas	genus
1056495	strain	200415	Caldisphaera lagunensis	species
105612	species	2767880	Dellaglioa	genus
1056	genus	1046	Chromatiaceae	family
1055688	genus	1055686	Sandaracinaceae	family
105560	species	316612	Methylibium	genus
105559	strain	473531	Nitrosococcus watsonii	species
1055532	strain	210	Helicobacter pylori	species
1055531	strain	210	Helicobacter pylori	species
1055530	strain	210	Helicobacter pylori	species
1055529	strain	210	Helicobacter pylori	species
1055528	strain	210	Helicobacter pylori	species
1055527	strain	210	Helicobacter pylori	species
1055524	strain	95486	Burkholderia cenocepacia	species
1055487	species	359407	Methylotenera	genus
1055352	species	1883	Streptomyces	genus
1054862	strain	42235	Streptomyces bottropensis	species
1054860	strain	1951	Streptomyces purpureus	species
1054460	strain	257758	Streptococcus pseudopneumoniae	species
1054211	genus	2008793	Sterolibacteriaceae	family
1054034	species	28196	Arcobacter	genus
1054	species	1051	Ectothiorhodospira	genus
1053692	strain	39152	Methanococcus maripaludis	species
1053688	strain	103817	Janibacter terrae	species
1053648	strain	189385	Candidatus Tremblaya princeps	species
1053551	species	1434011	Komagataeibacter	genus
105351	species	5052	Aspergillus	genus
105312	species	1485	Clostridium	genus
1053	species	85108	Halorhodospira	genus
1052684	strain	1406	Paenibacillus polymyxa	species
1052588	strain	1423	Bacillus subtilis	species
1052585	strain	96241	Bacillus spizizenii	species
105229	species	2675232	Neobacillus	genus
1052257	species	1648491	Aquihabitans	genus
105219	species	48736	Ralstonia	genus
1052095	strain	364410	Granulibacter bethesdensis	species
1052014	species	29287	Natronococcus	genus
1052004	strain	364410	Granulibacter bethesdensis	species
1052	species	85108	Halorhodospira	genus
1051985	strain	28091	Neisseria weaveri	species
1051981	strain	1336	Streptococcus equi	species
1051974	strain	364410	Granulibacter bethesdensis	species
1051973	strain	1828	Rhodococcus fascians	species
1051972	strain	28091	Neisseria weaveri	species
1051650	strain	1582	Lacticaseibacillus casei	species
1051649	strain	28173	Vibrio nigripulchritudo	species
1051646	strain	29498	Vibrio tubiashii	species
1051632	strain	53633	Sulfobacillus acidophilus	species
1051502	strain	72361	Bacillus vallismortis	species
1051501	strain	72360	Bacillus mojavensis	species
1051139	strain	1304158	Salinisphaera halophila	species
1051074	strain	1308	Streptococcus thermophilus	species
1051072	strain	1336	Streptococcus equi	species
1051	genus	72276	Ectothiorhodospiraceae	family
1050221	strain	83554	Chlamydia psittaci	species
1050219	strain	83554	Chlamydia psittaci	species
1050202	strain	33906	Actinopolyspora mortivallis	species
1050201	strain	174709	Allobaculum stercoricanis	species
1050198	strain	351187	Salinispora pacifica	species
1050174	species	1716	Corynebacterium	genus
105	genus	2896860	Spirosomataceae	family
1049565	strain	573	Klebsiella pneumoniae	species
1049	species	85072	Allochromatium	genus
1048834	strain	405212	Alicyclobacillus acidocaldarius	species
1048830	strain	2116	Malacoplasma iowae	species
1048758	species	1048757	Moranella	genus
1048689	strain	562	Escherichia coli	species
1048339	strain	35751	Sporichthya polymorpha	species
1048332	strain	1304	Streptococcus salivarius	species
1048260	strain	178606	Leptospirillum ferriphilum	species
1048245	strain	78331	Mycobacterium canetti	species
1047	genus	1046	Chromatiaceae	family
1046714	strain	1234606	Gayadomonas joobiniege	species
104663	species	79328	Chitinophaga	genus
1046629	strain	1304	Streptococcus salivarius	species
1046624	strain	1358	Lactococcus lactis	species
104662	species	79328	Chitinophaga	genus
1046599	strain	89059	Ligilactobacillus acidipiscis	species
1046596	strain	1618	Liquorilactobacillus mali	species
1046593	strain	1252	Leuconostoc carnosum	species
1046555	species	1696	Brevibacterium	genus
104628	species	209	Helicobacter	genus
104623	species	613	Serratia	genus
1046128	species	662	Vibrio	genus
1046117	species	1207070	Oceaniovalibus	genus
104609	species	662	Vibrio	genus
1045858	strain	84377	Brachyspira intermedia	species
1045856	strain	550	Enterobacter cloacae	species
1045855	strain	415229	Pseudoxanthomonas spadix	species
1045854	strain	165096	Weissella koreensis	species
1045773	species	1663	Arthrobacter	genus
1045009	species	169133	Citricoccus	genus
1045004	strain	336988	Oenococcus kitaharae	species
1044	species	1041	Erythrobacter	genus
1043596	species	1696	Brevibacterium	genus
104336	species	33882	Microbacterium	genus
1043206	species	522	Acidiphilium	genus
1043205	strain	1078471	Serinicoccus profundi	species
1043168	species	1873	Micromonospora	genus
1042878	strain	106590	Cupriavidus necator	species
1042877	species	2263	Thermococcus	genus
1042876	strain	303	Pseudomonas putida	species
104270	species	104267	Tenacibaculum	genus
104269	species	104267	Tenacibaculum	genus
104268	species	104267	Tenacibaculum	genus
104267	genus	49546	Flavobacteriaceae	family
104264	genus	49546	Flavobacteriaceae	family
1042417	strain	52584	Brachyspira pilosicoli	species
1042403	strain	28025	Bifidobacterium animalis	species
1042376	species	1916646	Ochrovirga	genus
1042315	genus	1042314	Armatimonadaceae	family
1042163	strain	1465	Brevibacillus laterosporus	species
1042156	species	1485	Clostridium	genus
104205	species	104204	Streptomonospora	genus
104204	genus	83676	Nocardiopsaceae	family
1041930	strain	1175444	Methanocella conradii	species
1041826	strain	996	Flavobacterium columnare	species
104176	species	104175	Oscillochloris	genus
104175	genus	104174	Oscillochloridaceae	family
1041522	strain	339268	Mycobacterium colombiense	species
1041504	species	49082	Candidatus Arthromitus	genus
1041147	strain	29450	Rhizobium leucaenae	species
1041	genus	335929	Erythrobacteraceae	family
1040989	species	374	Bradyrhizobium	genus
1040986	species	68287	Mesorhizobium	genus
1040983	strain	1777866	Mesorhizobium erdmanii	species
104087	species	286	Pseudomonas	genus
104	species	68288	Cyclobacterium	genus
1038929	strain	1038928	Streptomyces xinghaiensis	species
1038928	species	1883	Streptomyces	genus
103892	species	29465	Veillonella	genus
103891	species	29465	Veillonella	genus
1038869	strain	312026	Paraburkholderia mimosarum	species
1038867	species	374	Bradyrhizobium	genus
1038858	strain	281091	Azorhizobium doebereinerae	species
1038856	species	1372	Planococcus	genus
1038845	species	237	Flavobacterium	genus
103855	species	517	Bordetella	genus
103838	species	83681	Nonomuraea	genus
103836	species	359169	Thermopolyspora	genus
103817	species	53457	Janibacter	genus
103816	species	1827	Rhodococcus	genus
103815	species	44249	Paenibacillus	genus
103810	species	34084	Riemerella	genus
1037911	strain	294	Pseudomonas fluorescens	species
1037889	strain	1258573	Profundibacterium mesophilum	species
1037409	strain	375	Bradyrhizobium japonicum	species
103732	species	165301	Lentzea	genus
103731	species	2071	Saccharothrix	genus
103690	species	1177	Nostoc	genus
1036743	strain	1085	Rhodospirillum rubrum	species
1036674	species	135575	Idiomarina	genus
1036673	strain	61624	Paenibacillus mucilaginosus	species
1036672	strain	310575	Advenella kashmirensis	species
103621	species	1654	Actinomyces	genus
103618	species	2692113	Gleimia	genus
1036172	strain	28197	Aliarcobacter butzleri	species
1036171	strain	1406	Paenibacillus polymyxa	species
1036132	genus	2066474	Endozoicomonadaceae	family
1035839	strain	1078480	Haemophilus sputorum	species
1035817	strain	216816	Bifidobacterium longum	species
1035585	species	933	Thiomicrospira	genus
1035377	strain	632	Yersinia pestis	species
1035353	species	54304	Planktothrix	genus
1035196	strain	1261	Peptostreptococcus anaerobius	species
1035194	strain	714	Aggregatibacter actinomycetemcomitans	species
1035188	strain	249188	Haemophilus pittmaniae	species
1035067	species	31988	Aminobacter	genus
1035	species	1033	Afipia	genus
1034944	species	445	Legionella	genus
1034883	species	2013	Nocardiopsis	genus
1034870	species	2013	Nocardiopsis	genus
1034836	strain	1390	Bacillus amyloliquefaciens	species
1034809	strain	28035	Staphylococcus lugdunensis	species
1034807	strain	55197	Flavobacterium branchiophilum	species
1034769	species	44249	Paenibacillus	genus
103441	species	1847	Pseudonocardia	genus
1034347	strain	1287657	Robertmurraya massiliosenegalensis	species
1034346	species	1472649	Dielma	genus
1034345	strain	1473216	Senegalimassilia anaerobia	species
1034015	species	497726	Nitrososphaera	genus
1034	species	1033	Afipia	genus
1033991	strain	384	Rhizobium leguminosarum	species
1033967	species	662	Vibrio	genus
1033854	species	106633	Thioalkalivibrio	genus
1033846	species	2742	Marinobacter	genus
1033837	strain	267818	Lactobacillus kefiranofaciens	species
1033813	strain	562	Escherichia coli	species
1033810	strain	471825	Haloplasma contractile	species
1033806	strain	430914	Halorhabdus tiamatea	species
1033802	strain	180542	Salinisphaera shabanensis	species
1033744	strain	1465757	Peptoniphilus senegalensis	species
1033743	strain	1465766	Paenibacillus senegalensis	species
1033740	species	1649	Kurthia	genus
1033739	species	1649	Kurthia	genus
1033738	species	1649	Kurthia	genus
1033737	strain	1465809	Clostridium senegalense	species
1033734	species	1386	Bacillus	genus
1033733	strain	1288120	Anaerococcus senegalensis	species
1033732	strain	1288121	Alistipes senegalensis	species
1033731	strain	1465754	Alistipes timonensis	species
1033730	strain	1464554	Aeromicrobium massiliense	species
1033	genus	41294	Nitrobacteraceae	family
1032851	species	1716	Corynebacterium	genus
1032845	strain	781	Rickettsia conorii	species
1032727	species	13687	Sphingomonas	genus
1032527	species	1032526	Pedosphaera	genus
1032488	strain	607712	Neisseria shayeganii	species
1032480	strain	29405	Microlunatus phosphovorus	species
103232	species	1883	Streptomyces	genus
1032241	strain	708186	Aliarcobacter trophiarum	species
1032240	strain	544718	Aliarcobacter thereius	species
1032239	strain	28200	Aliarcobacter skirrowii	species
1032238	strain	603050	Malaciobacter mytili	species
